id,city,shop_name,address,contact_phone,business_hours,ranking,overall_rating,reviews_count,review_category,visitor_rating,visitor_review
,哈尔滨,家得乐新世纪,黑龙江省哈尔滨市呼兰区学院路二道街98号,0451-86079166,周一至周日 09:00-22:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,教化电子大世界,黑龙江省哈尔滨市南岗区松花江街139号锦秀科技大厦1-6层,0451-86262096,周一-周日9:00-18:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,人民同泰药店(香安分店),黑龙江省哈尔滨市香坊区中山路84号,45188881111,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,多样屋(哈尔滨和平松雷店),哈尔滨香坊区 三大动力路1号5楼,45182118543,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,国展·正大购物广场,哈尔滨市南岗区西大直街40号,0451-53660742,全年 09:30-20:30,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,世纪联华(顾乡店),黑龙江省哈尔滨市道里区华兴街24号凯德广场1楼,0451-55590777,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,双汇冷鲜肉(安埠商厦店),黑龙江哈尔滨市香坊区延福街245号1层,13613622322,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,新天地超市(学兴店),黑龙江省哈尔滨市南岗区长寿路与学府三道街交角处学府花园5栋1层1号,15645635732,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,新华书店(地段街店),黑龙江省哈尔滨市道里区地段街179号,45184675693,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,百特米多多(批发部),哈尔滨道外区 名优城1楼M1089-M1090室,45151983598,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,人民同泰医药连锁店(红旗店),哈尔滨南岗区 红旗大街521号,45182260010,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,多样屋(哈尔滨卓展店),哈尔滨道里区 安隆街106号6楼,45187737141,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,顾家家居居然之家,哈尔滨南岗区 先锋路居然之家休闲店,45155552860,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,达衣岩(畅想国际购物中心),畅想国际购物中心,0451-57300002,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,VERO MODA(埃德蒙顿路凯德店),埃德蒙顿路38号凯德广场,0451-51902033,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,花倾城鲜花(西直大街店),西大直街336号,17755026641,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,红旗茂商业城,新疆街道新疆大街117号,0451-83192666,全年 09:00-22:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,VERO MODA(香坊万达店),哈尔滨南岗区 衡山路17-1号万达广场1楼(近珠江路),45187717888,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,龙江第一商城(黑山店),哈尔滨南岗区 黑山街120号(与比乐街交口),4000888776,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,阿城百货大楼,黑龙江省哈尔滨市阿城区解放大街84号,"0451-53963785,53721979",全年 08:00-17:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,松雷商业(南岗店),东大直街329号,0451-53641522,全年 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,益华商场(红旗大街),黑龙江省哈尔滨市香坊区红旗大街66号,020-36976080,全年 10:00-22:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,万达广场(哈东店),黑龙江省哈尔滨市香坊区香福路52号,0451-51896655,全年 10:00-20:00,,暂无评分,(2条点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,‼️自从在金安吃完辣伍爷后一直念念不忘～‼️现在哈西和哈东万达也分别�开店了～‼️某音1.9元的奶茶煲令人忍不住薅草�～�…………�…………��点单攻略�【冒菜】：冒菜分为蘸冒和捞冒，蘸冒是干拌的，捞冒是汤汤水水的。喜欢吃辣�的朋友会更喜欢蘸冒，里边满满的干辣椒和蒜蓉，干饭�特别带劲～�【汤底】：汤底有三种口味，成都经典、重庆重辣、新疆番茄�。东北人吃成都经典口味刚刚好～�【奶茶煲】：奶茶煲的羊毛薅�的太尽兴了，配料丰富，不甜不腻，十分推荐哦～�【米饭】+【饮品�】：扫码加入会员，米饭不限量，饮品3元免费续杯�。哈东万达店虽然有小锅饭米饭�，但貌似是个摆设，盛饭都在旁边的大电饭锅里，好在大米是不错的，不影响口感～�…………�…………��服务攻略这家店的服务非常不错，周到热情令人很舒服，不似一般快餐店员的冷漠脸！�…………�…………��店名：辣伍爺冒菜(哈东万达店)�地址：香福路52号哈东万达3楼�营业时间：10:00-21:30�人均消费：45#暑你最会吃
,哈尔滨,非你不可创意礼品店,209号原宿春天购物广场A座F109,18646082183,10:30-19:30 周一至周日,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,人民同泰药店(宣化分店),黑龙江省哈尔滨市南岗区宽桥街9号,45188881111,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,人民同泰药店(兴业分店),黑龙江省哈尔滨市道外区北十六道街118号,45188881111,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,TOMMY HILFIGER(远大购物中心南...,哈尔滨市南岗区果戈里大街378号远大购物中心F2,45153678811,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,龙江第一商城(安国店),哈尔滨道里区 安国街副167号,4000888776,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,人民同泰药店(城乡分店),黑龙江省哈尔滨市道里区城乡路405号,45188881111,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,hotwind(嘉茂店),埃德蒙顿路38号嘉茂购物中心2楼(近东大直街),0451-51925686,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,乐买超市连锁(西三道街店),西三道街,,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,,总体来说一般的，店面不是很大，品种比较多。
,哈尔滨,阿依莲(学院路),学院路天天顺鞋业旁,,,,4.0 分,(2条点评),全部(2)◆很好(1)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,,阿依莲的店面档次相比几年前，已经大有降低，不过这家还不是很差。
,哈尔滨,长胜仓买,保健路206号,,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,商品：3 环境：3 服务：3,这是一个小型的便利，超市里面的东西很多，也很方便。
,哈尔滨,通江建材(哈尔滨中央大街店),黑龙江省哈尔滨市道里区通江街65号,,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,,小小的地方，品种不太齐全，价格比较高。
,哈尔滨,GD JEWELLERY,红博中央公园B1楼,,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,,正尔的日本寿司，就是不习惯这口味。
,哈尔滨,哈尔滨王岗商场,黑龙江省哈尔滨市南岗区哈双路392号,,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,商品：3 环境：3 服务：3,商场里东西太少了，而且还贵！不好！
,哈尔滨,北京布鞋(与民生路),民生二道街与民生路交叉口旁,,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,商品：3 环境：3 服务：3,鞋挺好，样式质量都不错，价钱也不太贵！
,哈尔滨,黑龙江民航宾馆-超市,太平国际机场内黑龙江民航宾馆1层,,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,商品：3 环境：3 服务：3,机场超市而已，没啥选择 也没啥服务
,哈尔滨,人民药店(延川大街店),黑龙江省哈尔滨市阿城区延川北大街626号,,,,4.0 分,(2条点评),全部(2)◆很好(1)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,,阿城老药店了，单体药店里生存到现在的，有一定的市场占有率，部分品种在价格上有优势。
,哈尔滨,TEENIE WEENIE(百盛购物中心中央...,哈尔滨市道里区中央大街222号百盛购物中心F5,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,new balance(太平桥百盛店),太平桥百盛购物广场,,周一至周日 08:00-20:30,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,探路者(石头道街),石头道街126号哈尔滨新一百5层,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,JEEP(杉杉奥特莱斯),杉杉奥特莱斯二楼,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,速写(金安中央大街店),中央大街69号金安国际购物广场4层,,周一至周日 09:00-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,新秀丽,中央大街西十道街,,09:00-21:00 周一至周日,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,华氏大药房,中兴大道4-2号,,周一至周日 08:30-20:30,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,人民同泰(东方红店),顺通大道,,周一至周日 全天;,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,人民同泰药店(牛家店),致富路东方饭庄西侧,,周一至周日 全天;,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,Paul Frank(百盛中央大街店),中央大街222号百盛购物中心2层,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,万宝龙,麦凯乐,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,地利生鲜(南马路),南马路165号,,周一至周日 07:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,人民同泰药店(成高子分店),黑龙江省哈尔滨市香坊区哈成路162号,,周一至周日 全天;,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,曼妮芬(百盛购物中心中央大街店),哈尔滨市道里区中央大街222号百盛购物中心F3,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,潮宏基(百盛购物中心太平桥店),哈尔滨市道外区东直路118号百盛购物中心F1,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,youngor(百盛中央大街店),哈尔滨市道里区中央大街222号百盛购物中心F4,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,家得乐超市(河松店),河松街财智时代小区底商,,周一至周日 08:00-20:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,野兽派鲜花蛋糕连锁店(松北店),新湾路177号,,,,2.5 分,(2条点评),全部(2)◆很好(0)◆好(1)◆一般(0)◆差(0)◆很差(1)◆,商品：1 环境：1 服务：1,哗众取宠的店名字，制作出来的奇葩蛋糕
,哈尔滨,百武西(会展购物公园地下一),会展购物公园地下一层,,周一至周日 10:00-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,地利生鲜(黄河路店),黑龙江省哈尔滨市南岗区黄河路40号,4000915433,周一至周日 07:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,TEENIE WEENIE(中央商城店),哈尔滨市道里区中央大街100号中央商城F4,,周一至周日 09:30-20:30,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,尚优凡品(学府店),学府东四道街16号,,周一至周日 10:00-22:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,DAZZLE(远大购物中心南岗店),果戈里大街378号远大购物中心3层,,周一至周日 09:00-21:30,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,Honeys(百盛中央大街店),中央大街222号百盛购物中心3层,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,SCOFIELD(百盛店),哈尔滨市道里区中央大街222号百盛购物中心F3,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,Juicy Couture(远大购物中心南岗...,果戈里大街378号远大购物中心2层,,周一至周日 09:00-21:30,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,ochirly(金安中央大街店),中央大街69号金安国际购物广场2层,,春季、夏季、秋季 周一至周日 09:30-21:00 冬季 周一至周日 09:30-20:30,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,班尼路,东直路89号,,周一至周日 09:00-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,24小时缤果盒子智能便利店,哈尔滨市道里区友谊路217号,,全天开放,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,家得乐超市(公务员小区),公务员小区,,周一至周日 08:00-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,卡宾(金安中央大街店),中央大街69号金安国际购物广场4层,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,kipling(凯德广场学府店),学府路1号凯德广场1层,,周一至周日 08:00-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,C.BANNER千百度(百盛中央大街店),中央大街222号百盛购物中心B1层,,周一至周日 09:00-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,PALLADIUM(凯德广场学府店),学府路1号凯德广场1层,,周一至周日 09:30-21:30,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,STACCATO(新世界店),新世界百货1楼,,新世界百货营业时间,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,PRICH(百盛购物中心中央大街店),哈尔滨市道里区中央大街222号百盛购物中心F3,,周一至周日 09:30-21:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,The history of Whoo,哈尔滨南岗区远大购物中心1楼,,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,the history of whoo，韩国品牌，在中国称后，是韩国顶级护肤品牌。 专柜金碧辉煌，很古典，很有宫廷范儿。
,哈尔滨,哈尔信食品超市(新建店),黑龙江省哈尔滨市道里区新阳路375号,,,,1.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(1)◆,,哈尔信超市是哈尔滨中央红旗下的一个人专门开在商场里的超市品牌。这个超市的特点是价格贵，服务差，把自己伪装成进口超市来吸引消费者！
,哈尔滨,百信超市(南直路店),黑龙江省哈尔滨市道外区南直路345号f1栋1单元1层,,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,兴隆大家庭(学院南路),学院南路17号,,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,易捷便利店(文敏街),中山路206号,,,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
